	Initial generation
Global best:  	Position: (-1.2790, -2.2955) 	 | Velocity :(0.0000, 0.0000) 	 | Fitness: -35.755035 
Particle 2 	Position: (-1.0821, -1.1374) 	 | Velocity :(1.2459, 1.1351) 	 | Fitness: -42.298070
Particle 3 	Position: (-1.4207, -0.5744) 	 | Velocity :(0.0065, 0.1780) 	 | Fitness: -35.954584
Particle 4 	Position: (-1.4307, -1.4831) 	 | Velocity :(0.1615, -0.0495) 	 | Fitness: -45.412486
Particle 5 	Position: (-1.0739, -1.8182) 	 | Velocity :(0.4770, -0.8043) 	 | Fitness: -41.756839
Particle 6 	Position: (-1.3235, -1.5030) 	 | Velocity :(-0.4106, 0.2347) 	 | Fitness: -45.171230
Particle 7 	Position: (-1.6982, -1.4124) 	 | Velocity :(-0.6075, 0.1590) 	 | Fitness: -44.605653
Particle 8 	Position: (-1.1835, -2.5532) 	 | Velocity :(0.5237, -1.4659) 	 | Fitness: -29.103970
Particle 9 	Position: (-1.4684, -2.7654) 	 | Velocity :(-0.0100, -0.9568) 	 | Fitness: -24.249966
Particle 10 	Position: (-1.4952, -1.5245) 	 | Velocity :(-0.0953, -0.1185) 	 | Fitness: -45.342117
Particle 11 	Position: (-1.2832, -2.1013) 	 | Velocity :(0.0948, -0.3254) 	 | Fitness: -39.474808
Particle 12 	Position: (-1.3531, -1.8841) 	 | Velocity :(0.0720, -0.2685) 	 | Fitness: -42.811917
Particle 13 	Position: (-1.1293, -1.0185) 	 | Velocity :(-0.0119, -0.0685) 	 | Fitness: -41.572312
Particle 14 	Position: (-2.1837, -3.6687) 	 | Velocity :(-0.6478, -1.8718) 	 | Fitness: 10.355102
Particle 15 	Position: (-1.3397, -1.1826) 	 | Velocity :(0.0161, 0.0387) 	 | Fitness: -44.282270
Particle 16 	Position: (-1.4790, -1.4212) 	 | Velocity :(0.0432, -0.2058) 	 | Fitness: -45.408285
Particle 17 	Position: (-1.3647, -0.4652) 	 | Velocity :(0.1614, 1.8604) 	 | Fitness: -33.607496
Particle 18 	Position: (-1.3111, -1.3705) 	 | Velocity :(-0.6765, -0.4977) 	 | Fitness: -45.064583
Particle 19 	Position: (-1.3049, -1.6076) 	 | Velocity :(0.7668, 0.5854) 	 | Fitness: -44.817394


Global best:  	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805 

Particles best: 

Particle 0 	Position: (-1.5333, -1.2130) 	 | Velocity :(-0.7090, 2.2800) 	 | Fitness: -44.576792
Particle 1 	Position: (-1.3655, -1.4958) 	 | Velocity :(1.7980, -0.6532) 	 | Fitness: -45.302772
Particle 2 	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805
Particle 3 	Position: (-1.4604, -1.6049) 	 | Velocity :(-0.0386, -1.0290) 	 | Fitness: -45.124628
Particle 4 	Position: (-1.4307, -1.4831) 	 | Velocity :(0.1615, -0.0495) 	 | Fitness: -45.412486
Particle 5 	Position: (-1.5510, -1.0139) 	 | Velocity :(0.5630, -0.8472) 	 | Fitness: -42.783493
Particle 6 	Position: (-1.4825, -1.4104) 	 | Velocity :(-4.5687, 1.9499) 	 | Fitness: -45.394620
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.7394, -1.5615) 	 | Velocity :(-0.4339, 1.8674) 	 | Fitness: -44.181038
Particle 9 	Position: (-1.4686, -1.5508) 	 | Velocity :(0.0089, 1.2463) 	 | Fitness: -45.302897
Particle 10 	Position: (-1.4410, -1.4771) 	 | Velocity :(0.1089, 0.1299) 	 | Fitness: -45.421746
Particle 11 	Position: (-1.4633, -1.5566) 	 | Velocity :(0.3864, -1.5135) 	 | Fitness: -45.288861
Particle 12 	Position: (-1.4748, -1.4346) 	 | Velocity :(0.0574, -0.2627) 	 | Fitness: -45.420298
Particle 13 	Position: (-1.5631, -1.4044) 	 | Velocity :(0.4297, 0.6513) 	 | Fitness: -45.238390
Particle 14 	Position: (-1.4104, -1.7069) 	 | Velocity :(-0.6101, -1.7499) 	 | Fitness: -44.545013
Particle 15 	Position: (-1.4558, -1.5052) 	 | Velocity :(-0.1247, -0.3434) 	 | Fitness: -45.396087
Particle 16 	Position: (-1.4790, -1.4212) 	 | Velocity :(0.0432, -0.2058) 	 | Fitness: -45.408285
Particle 17 	Position: (-1.4914, -1.9235) 	 | Velocity :(0.2309, 2.6239) 	 | Fitness: -42.458550
Particle 18 	Position: (-1.3162, -1.3761) 	 | Velocity :(1.1194, 0.8244) 	 | Fitness: -45.095831
Particle 19 	Position: (-1.3049, -1.6076) 	 | Velocity :(0.7668, 0.5854) 	 | Fitness: -44.817394


	Generation:  20
Particle 0 	Position: (-1.7000, -0.6848) 	 | Velocity :(-0.0481, 0.1524) 	 | Fitness: -37.245774
Particle 1 	Position: (-2.2713, -1.1785) 	 | Velocity :(-1.1635, 0.4229) 	 | Fitness: -35.665343
Particle 2 	Position: (-0.4369, -0.5495) 	 | Velocity :(0.6453, 0.5879) 	 | Fitness: -23.142084
Particle 3 	Position: (-1.4717, -1.9385) 	 | Velocity :(-0.0509, -1.3641) 	 | Fitness: -42.282180
Particle 4 	Position: (-1.3233, -1.5159) 	 | Velocity :(0.1074, -0.0327) 	 | Fitness: -45.151606
Particle 5 	Position: (-1.2437, -1.8207) 	 | Velocity :(-0.1697, -0.0025) 	 | Fitness: -43.035840
Particle 6 	Position: (-1.8408, -1.2603) 	 | Velocity :(-0.5174, 0.2428) 	 | Fitness: -42.921363
Particle 7 	Position: (-2.0216, -1.3277) 	 | Velocity :(-0.3234, 0.0847) 	 | Fitness: -40.917820
Particle 8 	Position: (-0.8895, -3.4365) 	 | Velocity :(0.2940, -0.8833) 	 | Fitness: 0.447854
Particle 9 	Position: (-1.4604, -1.6666) 	 | Velocity :(0.0080, 1.0988) 	 | Fitness: -44.822893
Particle 10 	Position: (-1.5223, -1.5666) 	 | Velocity :(-0.0271, -0.0421) 	 | Fitness: -45.198686
Particle 11 	Position: (-1.5170, -1.3050) 	 | Velocity :(-0.2339, 0.7963) 	 | Fitness: -45.081445
Particle 12 	Position: (-1.3783, -1.7928) 	 | Velocity :(-0.0253, 0.0914) 	 | Fitness: -43.811255
Particle 13 	Position: (-1.2709, -1.1989) 	 | Velocity :(-0.1417, -0.1805) 	 | Fitness: -44.123023
Particle 14 	Position: (-2.0594, -3.4752) 	 | Velocity :(0.1243, 0.1935) 	 | Fitness: 2.430409
Particle 15 	Position: (-1.4662, -1.5245) 	 | Velocity :(-0.1265, -0.3418) 	 | Fitness: -45.362801
Particle 16 	Position: (-1.4195, -1.6398) 	 | Velocity :(0.0595, -0.2186) 	 | Fitness: -44.951152
Particle 17 	Position: (-1.3435, -0.2123) 	 | Velocity :(0.0213, 0.2529) 	 | Fitness: -27.775300
Particle 18 	Position: (-2.0143, -1.8888) 	 | Velocity :(-0.7032, -0.5183) 	 | Fitness: -38.703484
Particle 19 	Position: (-0.8142, -1.0306) 	 | Velocity :(0.4907, 0.5770) 	 | Fitness: -37.895170


Global best:  	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805 

Particles best: 

Particle 0 	Position: (-1.5333, -1.2130) 	 | Velocity :(-0.7090, 2.2800) 	 | Fitness: -44.576792
Particle 1 	Position: (-1.3655, -1.4958) 	 | Velocity :(1.7980, -0.6532) 	 | Fitness: -45.302772
Particle 2 	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805
Particle 3 	Position: (-1.4604, -1.6049) 	 | Velocity :(-0.0386, -1.0290) 	 | Fitness: -45.124628
Particle 4 	Position: (-1.4307, -1.4831) 	 | Velocity :(0.1615, -0.0495) 	 | Fitness: -45.412486
Particle 5 	Position: (-1.2437, -1.8207) 	 | Velocity :(-0.1697, -0.0025) 	 | Fitness: -43.035840
Particle 6 	Position: (-1.4825, -1.4104) 	 | Velocity :(-4.5687, 1.9499) 	 | Fitness: -45.394620
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.7394, -1.5615) 	 | Velocity :(-0.4339, 1.8674) 	 | Fitness: -44.181038
Particle 9 	Position: (-1.4686, -1.5508) 	 | Velocity :(0.0089, 1.2463) 	 | Fitness: -45.302897
Particle 10 	Position: (-1.4410, -1.4771) 	 | Velocity :(0.1089, 0.1299) 	 | Fitness: -45.421746
Particle 11 	Position: (-1.4633, -1.5566) 	 | Velocity :(0.3864, -1.5135) 	 | Fitness: -45.288861
Particle 12 	Position: (-1.4748, -1.4346) 	 | Velocity :(0.0574, -0.2627) 	 | Fitness: -45.420298
Particle 13 	Position: (-1.5631, -1.4044) 	 | Velocity :(0.4297, 0.6513) 	 | Fitness: -45.238390
Particle 14 	Position: (-1.4104, -1.7069) 	 | Velocity :(-0.6101, -1.7499) 	 | Fitness: -44.545013
Particle 15 	Position: (-1.4558, -1.5052) 	 | Velocity :(-0.1247, -0.3434) 	 | Fitness: -45.396087
Particle 16 	Position: (-1.4790, -1.4212) 	 | Velocity :(0.0432, -0.2058) 	 | Fitness: -45.408285
Particle 17 	Position: (-1.4914, -1.9235) 	 | Velocity :(0.2309, 2.6239) 	 | Fitness: -42.458550
Particle 18 	Position: (-1.3162, -1.3761) 	 | Velocity :(1.1194, 0.8244) 	 | Fitness: -45.095831
Particle 19 	Position: (-1.3049, -1.6076) 	 | Velocity :(0.7668, 0.5854) 	 | Fitness: -44.817394


	Generation:  21
Particle 0 	Position: (-1.5131, -1.2851) 	 | Velocity :(0.1869, -0.6003) 	 | Fitness: -45.004218
Particle 1 	Position: (-2.0211, -1.2617) 	 | Velocity :(0.2502, -0.0831) 	 | Fitness: -40.645489
Particle 2 	Position: (-1.2897, -1.3264) 	 | Velocity :(-0.8528, -0.7769) 	 | Fitness: -44.853158
Particle 3 	Position: (-1.5027, -2.7641) 	 | Velocity :(-0.0311, -0.8256) 	 | Fitness: -24.257739
Particle 4 	Position: (-1.3537, -1.5064) 	 | Velocity :(-0.0304, 0.0094) 	 | Fitness: -45.259683
Particle 5 	Position: (-1.5500, -1.5426) 	 | Velocity :(-0.3064, 0.2781) 	 | Fitness: -45.202384
Particle 6 	Position: (-1.7795, -1.3140) 	 | Velocity :(0.0613, -0.0537) 	 | Fitness: -43.744395
Particle 7 	Position: (-1.7821, -1.3901) 	 | Velocity :(0.2395, -0.0624) 	 | Fitness: -43.928720
Particle 8 	Position: (-1.4024, -1.9296) 	 | Velocity :(-0.5129, 1.5069) 	 | Fitness: -42.363927
Particle 9 	Position: (-1.4546, -0.6612) 	 | Velocity :(0.0058, 1.0054) 	 | Fitness: -37.630275
Particle 10 	Position: (-1.5188, -1.5688) 	 | Velocity :(0.0035, -0.0022) 	 | Fitness: -45.198233
Particle 11 	Position: (-1.6870, -0.7193) 	 | Velocity :(-0.1699, 0.5857) 	 | Fitness: -37.938916
Particle 12 	Position: (-1.5013, -1.2977) 	 | Velocity :(-0.1230, 0.4951) 	 | Fitness: -45.075112
Particle 13 	Position: (-1.5480, -1.5108) 	 | Velocity :(-0.2771, -0.3119) 	 | Fitness: -45.269602
Particle 14 	Position: (-1.2113, -0.9899) 	 | Velocity :(0.8481, 2.4853) 	 | Fitness: -41.854712
Particle 15 	Position: (-1.5574, -1.7613) 	 | Velocity :(-0.0912, -0.2368) 	 | Fitness: -44.017989
Particle 16 	Position: (-1.4341, -1.5589) 	 | Velocity :(-0.0146, 0.0809) 	 | Fitness: -45.278199
Particle 17 	Position: (-1.3887, -0.7300) 	 | Velocity :(-0.0453, -0.5176) 	 | Fitness: -38.796707
Particle 18 	Position: (-2.0576, -1.9217) 	 | Velocity :(-0.0433, -0.0330) 	 | Fitness: -37.645244
Particle 19 	Position: (-0.7318, -0.8667) 	 | Velocity :(0.0824, 0.1640) 	 | Fitness: -34.473597


Global best:  	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805 

Particles best: 

Particle 0 	Position: (-1.5131, -1.2851) 	 | Velocity :(0.1869, -0.6003) 	 | Fitness: -45.004218
Particle 1 	Position: (-1.3655, -1.4958) 	 | Velocity :(1.7980, -0.6532) 	 | Fitness: -45.302772
Particle 2 	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805
Particle 3 	Position: (-1.4604, -1.6049) 	 | Velocity :(-0.0386, -1.0290) 	 | Fitness: -45.124628
Particle 4 	Position: (-1.4307, -1.4831) 	 | Velocity :(0.1615, -0.0495) 	 | Fitness: -45.412486
Particle 5 	Position: (-1.5500, -1.5426) 	 | Velocity :(-0.3064, 0.2781) 	 | Fitness: -45.202384
Particle 6 	Position: (-1.4825, -1.4104) 	 | Velocity :(-4.5687, 1.9499) 	 | Fitness: -45.394620
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.7394, -1.5615) 	 | Velocity :(-0.4339, 1.8674) 	 | Fitness: -44.181038
Particle 9 	Position: (-1.4686, -1.5508) 	 | Velocity :(0.0089, 1.2463) 	 | Fitness: -45.302897
Particle 10 	Position: (-1.4410, -1.4771) 	 | Velocity :(0.1089, 0.1299) 	 | Fitness: -45.421746
Particle 11 	Position: (-1.4633, -1.5566) 	 | Velocity :(0.3864, -1.5135) 	 | Fitness: -45.288861
Particle 12 	Position: (-1.4748, -1.4346) 	 | Velocity :(0.0574, -0.2627) 	 | Fitness: -45.420298
Particle 13 	Position: (-1.5480, -1.5108) 	 | Velocity :(-0.2771, -0.3119) 	 | Fitness: -45.269602
Particle 14 	Position: (-1.4104, -1.7069) 	 | Velocity :(-0.6101, -1.7499) 	 | Fitness: -44.545013
Particle 15 	Position: (-1.4558, -1.5052) 	 | Velocity :(-0.1247, -0.3434) 	 | Fitness: -45.396087
Particle 16 	Position: (-1.4790, -1.4212) 	 | Velocity :(0.0432, -0.2058) 	 | Fitness: -45.408285
Particle 17 	Position: (-1.4914, -1.9235) 	 | Velocity :(0.2309, 2.6239) 	 | Fitness: -42.458550
Particle 18 	Position: (-1.3162, -1.3761) 	 | Velocity :(1.1194, 0.8244) 	 | Fitness: -45.095831
Particle 19 	Position: (-1.3049, -1.6076) 	 | Velocity :(0.7668, 0.5854) 	 | Fitness: -44.817394


	Generation:  22
Particle 0 	Position: (-1.3537, -1.7974) 	 | Velocity :(0.1594, -0.5122) 	 | Fitness: -43.711008
Particle 1 	Position: (-1.2948, -1.5223) 	 | Velocity :(0.7263, -0.2607) 	 | Fitness: -45.030714
Particle 2 	Position: (-2.0611, -2.0292) 	 | Velocity :(-0.7714, -0.7028) 	 | Fitness: -36.108305
Particle 3 	Position: (-1.4798, -2.1494) 	 | Velocity :(0.0229, 0.6147) 	 | Fitness: -39.017622
Particle 4 	Position: (-1.4547, -1.4756) 	 | Velocity :(-0.1009, 0.0308) 	 | Fitness: -45.424972
Particle 5 	Position: (-1.7169, -1.2660) 	 | Velocity :(-0.1669, 0.2766) 	 | Fitness: -44.030599
Particle 6 	Position: (-1.3979, -1.5168) 	 | Velocity :(0.3816, -0.2028) 	 | Fitness: -45.336035
Particle 7 	Position: (-1.2860, -1.5196) 	 | Velocity :(0.4961, -0.1296) 	 | Fitness: -44.997099
Particle 8 	Position: (-1.9968, -0.4456) 	 | Velocity :(-0.5944, 1.4840) 	 | Fitness: -29.355826
Particle 9 	Position: (-1.4586, -1.2067) 	 | Velocity :(-0.0039, -0.5455) 	 | Fitness: -44.620168
Particle 10 	Position: (-1.4268, -1.4482) 	 | Velocity :(0.0920, 0.1206) 	 | Fitness: -45.420587
Particle 11 	Position: (-1.5599, -1.1195) 	 | Velocity :(0.1271, -0.4002) 	 | Fitness: -43.808661
Particle 12 	Position: (-1.5851, -0.9668) 	 | Velocity :(-0.0838, 0.3309) 	 | Fitness: -42.127123
Particle 13 	Position: (-1.7386, -1.7488) 	 | Velocity :(-0.1906, -0.2380) 	 | Fitness: -43.172571
Particle 14 	Position: (-0.7595, 0.3515) 	 | Velocity :(0.4518, 1.3415) 	 | Fitness: -7.904971
Particle 15 	Position: (-1.5355, -1.6984) 	 | Velocity :(0.0218, 0.0629) 	 | Fitness: -44.538654
Particle 16 	Position: (-1.4669, -1.4217) 	 | Velocity :(-0.0328, 0.1372) 	 | Fitness: -45.414856
Particle 17 	Position: (-1.5224, -2.2669) 	 | Velocity :(-0.1336, -1.5370) 	 | Fitness: -36.697035
Particle 18 	Position: (-1.6103, -1.5923) 	 | Velocity :(0.4473, 0.3295) 	 | Fitness: -44.846495
Particle 19 	Position: (-1.3567, -1.3846) 	 | Velocity :(-0.6248, -0.5179) 	 | Fitness: -45.239262


Global best:  	Position: (-1.4547, -1.4756) 	 | Velocity :(-0.1009, 0.0308) 	 | Fitness: -45.424972 

Particles best: 

Particle 0 	Position: (-1.5131, -1.2851) 	 | Velocity :(0.1869, -0.6003) 	 | Fitness: -45.004218
Particle 1 	Position: (-1.3655, -1.4958) 	 | Velocity :(1.7980, -0.6532) 	 | Fitness: -45.302772
Particle 2 	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805
Particle 3 	Position: (-1.4604, -1.6049) 	 | Velocity :(-0.0386, -1.0290) 	 | Fitness: -45.124628
Particle 4 	Position: (-1.4547, -1.4756) 	 | Velocity :(-0.1009, 0.0308) 	 | Fitness: -45.424972
Particle 5 	Position: (-1.5500, -1.5426) 	 | Velocity :(-0.3064, 0.2781) 	 | Fitness: -45.202384
Particle 6 	Position: (-1.4825, -1.4104) 	 | Velocity :(-4.5687, 1.9499) 	 | Fitness: -45.394620
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.7394, -1.5615) 	 | Velocity :(-0.4339, 1.8674) 	 | Fitness: -44.181038
Particle 9 	Position: (-1.4686, -1.5508) 	 | Velocity :(0.0089, 1.2463) 	 | Fitness: -45.302897
Particle 10 	Position: (-1.4410, -1.4771) 	 | Velocity :(0.1089, 0.1299) 	 | Fitness: -45.421746
Particle 11 	Position: (-1.4633, -1.5566) 	 | Velocity :(0.3864, -1.5135) 	 | Fitness: -45.288861
Particle 12 	Position: (-1.4748, -1.4346) 	 | Velocity :(0.0574, -0.2627) 	 | Fitness: -45.420298
Particle 13 	Position: (-1.5480, -1.5108) 	 | Velocity :(-0.2771, -0.3119) 	 | Fitness: -45.269602
Particle 14 	Position: (-1.4104, -1.7069) 	 | Velocity :(-0.6101, -1.7499) 	 | Fitness: -44.545013
Particle 15 	Position: (-1.4558, -1.5052) 	 | Velocity :(-0.1247, -0.3434) 	 | Fitness: -45.396087
Particle 16 	Position: (-1.4669, -1.4217) 	 | Velocity :(-0.0328, 0.1372) 	 | Fitness: -45.414856
Particle 17 	Position: (-1.4914, -1.9235) 	 | Velocity :(0.2309, 2.6239) 	 | Fitness: -42.458550
Particle 18 	Position: (-1.3162, -1.3761) 	 | Velocity :(1.1194, 0.8244) 	 | Fitness: -45.095831
Particle 19 	Position: (-1.3567, -1.3846) 	 | Velocity :(-0.6248, -0.5179) 	 | Fitness: -45.239262


	Generation:  23
Particle 0 	Position: (-1.3499, -1.8107) 	 | Velocity :(0.0038, -0.0133) 	 | Fitness: -43.575613
Particle 1 	Position: (-0.7700, -1.7114) 	 | Velocity :(0.5248, -0.1891) 	 | Fitness: -38.635112
Particle 2 	Position: (-2.2031, -2.1580) 	 | Velocity :(-0.1421, -0.1288) 	 | Fitness: -31.467889
Particle 3 	Position: (-1.4315, -0.8512) 	 | Velocity :(0.0483, 1.2981) 	 | Fitness: -40.786630
Particle 4 	Position: (-1.5354, -1.4509) 	 | Velocity :(-0.0808, 0.0247) 	 | Fitness: -45.342213
Particle 5 	Position: (-1.5001, -1.4014) 	 | Velocity :(0.2168, -0.1354) 	 | Fitness: -45.365383
Particle 6 	Position: (-1.1575, -1.6288) 	 | Velocity :(0.2403, -0.1120) 	 | Fitness: -43.860659
Particle 7 	Position: (-0.9610, -1.6051) 	 | Velocity :(0.3250, -0.0854) 	 | Fitness: -41.980102
Particle 8 	Position: (-2.0552, -0.3941) 	 | Velocity :(-0.0584, 0.0516) 	 | Fitness: -27.343722
Particle 9 	Position: (-1.4655, -1.7813) 	 | Velocity :(-0.0069, -0.5747) 	 | Fitness: -43.988626
Particle 10 	Position: (-1.3873, -1.3933) 	 | Velocity :(0.0395, 0.0549) 	 | Fitness: -45.321694
Particle 11 	Position: (-1.3818, -1.7120) 	 | Velocity :(0.1780, -0.5926) 	 | Fitness: -44.465585
Particle 12 	Position: (-1.6099, -0.8767) 	 | Velocity :(-0.0249, 0.0901) 	 | Fitness: -40.836126
Particle 13 	Position: (-1.6657, -1.6881) 	 | Velocity :(0.0729, 0.0607) 	 | Fitness: -44.091518
Particle 14 	Position: (-1.4795, -1.5556) 	 | Velocity :(-0.7201, -1.9072) 	 | Fitness: -45.284085
Particle 15 	Position: (-1.4603, -1.5055) 	 | Velocity :(0.0752, 0.1929) 	 | Fitness: -45.395290
Particle 16 	Position: (-1.4889, -1.3305) 	 | Velocity :(-0.0220, 0.0912) 	 | Fitness: -45.210890
Particle 17 	Position: (-1.6132, -3.3158) 	 | Velocity :(-0.0909, -1.0488) 	 | Fitness: -7.047736
Particle 18 	Position: (-1.2125, -1.2987) 	 | Velocity :(0.3978, 0.2935) 	 | Fitness: -44.335954
Particle 19 	Position: (-1.8911, -1.8311) 	 | Velocity :(-0.5345, -0.4465) 	 | Fitness: -40.956965


Global best:  	Position: (-1.4547, -1.4756) 	 | Velocity :(-0.1009, 0.0308) 	 | Fitness: -45.424972 

Particles best: 

Particle 0 	Position: (-1.5131, -1.2851) 	 | Velocity :(0.1869, -0.6003) 	 | Fitness: -45.004218
Particle 1 	Position: (-1.3655, -1.4958) 	 | Velocity :(1.7980, -0.6532) 	 | Fitness: -45.302772
Particle 2 	Position: (-1.4537, -1.4759) 	 | Velocity :(1.4929, 1.3601) 	 | Fitness: -45.424805
Particle 3 	Position: (-1.4604, -1.6049) 	 | Velocity :(-0.0386, -1.0290) 	 | Fitness: -45.124628
Particle 4 	Position: (-1.4547, -1.4756) 	 | Velocity :(-0.1009, 0.0308) 	 | Fitness: -45.424972
Particle 5 	Position: (-1.5001, -1.4014) 	 | Velocity :(0.2168, -0.1354) 	 | Fitness: -45.365383
Particle 6 	Position: (-1.4825, -1.4104) 	 | Velocity :(-4.5687, 1.9499) 	 | Fitness: -45.394620
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.7394, -1.5615) 	 | Velocity :(-0.4339, 1.8674) 	 | Fitness: -44.181038
Particle 9 	Position: (-1.4686, -1.5508) 	 | Velocity :(0.0089, 1.2463) 	 | Fitness: -45.302897
Particle 10 	Position: (-1.4410, -1.4771) 	 | Velocity :(0.1089, 0.1299) 	 | Fitness: -45.421746
Particle 11 	Position: (-1.4633, -1.5566) 	 | Velocity :(0.3864, -1.5135) 	 | Fitness: -45.288861
Particle 12 	Position: (-1.4748, -1.4346) 	 | Velocity :(0.0574, -0.2627) 	 | Fitness: -45.420298
Particle 13 	Position: (-1.5480, -1.5108) 	 | Velocity :(-0.2771, -0.3119) 	 | Fitness: -45.269602
Particle 14 	Position: (-1.4795, -1.5556) 	 | Velocity :(-0.7201, -1.9072) 	 | Fitness: -45.284085
Particle 15 	Position: (-1.4558, -1.5052) 	 | Velocity :(-0.1247, -0.3434) 	 | Fitness: -45.396087
Particle 16 	Position: (-1.4669, -1.4217) 	 | Velocity :(-0.0328, 0.1372) 	 | Fitness: -45.414856
Particle 17 	Position: (-1.4914, -1.9235) 	 | Velocity :(0.2309, 2.6239) 	 | Fitness: -42.458550
Particle 18 	Position: (-1.3162, -1.3761) 	 | Velocity :(1.1194, 0.8244) 	 | Fitness: -45.095831
Particle 19 	Position: (-1.3567, -1.3846) 	 | Velocity :(-0.6248, -0.5179) 	 | Fitness: -45.239262


	Generation:  24
Particle 0 	Position: (-1.3763, -1.7269) 	 | Velocity :(-0.0264, 0.0838) 	 | Fitness: -44.348276
Particle 1 	Position: (-1.4967, -1.4613) 	 | Velocity :(-0.7267, 0.2502) 	 | Fitness: -45.406179
Particle 2 	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762
Particle 3 	Position: (-1.4189, -0.5023) 	 | Velocity :(0.0126, 0.3489) 	 | Fitness: -34.483479
Particle 4 	Position: (-1.5748, -1.4389) 	 | Velocity :(-0.0393, 0.0120) 	 | Fitness: -45.232316
Particle 5 	Position: (-1.3098, -1.5373) 	 | Velocity :(0.1904, -0.1360) 	 | Fitness: -45.060255
Particle 6 	Position: (-1.0599, -1.6655) 	 | Velocity :(0.0976, -0.0367) 	 | Fitness: -42.798520
Particle 7 	Position: (-0.9310, -1.6135) 	 | Velocity :(0.0301, -0.0085) 	 | Fitness: -41.561933
Particle 8 	Position: (-1.7032, -1.1210) 	 | Velocity :(0.3520, -0.7269) 	 | Fitness: -43.136670
Particle 9 	Position: (-1.4701, -2.0601) 	 | Velocity :(-0.0046, -0.2787) 	 | Fitness: -40.535042
Particle 10 	Position: (-1.4102, -1.4276) 	 | Velocity :(-0.0229, -0.0343) 	 | Fitness: -45.395741
Particle 11 	Position: (-1.2995, -2.0223) 	 | Velocity :(0.0823, -0.3103) 	 | Fitness: -40.801494
Particle 12 	Position: (-1.3979, -1.7223) 	 | Velocity :(0.2121, -0.8456) 	 | Fitness: -44.420688
Particle 13 	Position: (-1.5076, -1.5027) 	 | Velocity :(0.1581, 0.1854) 	 | Fitness: -45.361213
Particle 14 	Position: (-2.0425, -3.0392) 	 | Velocity :(-0.5630, -1.4836) 	 | Fitness: -11.416985
Particle 15 	Position: (-1.3957, -1.3312) 	 | Velocity :(0.0646, 0.1742) 	 | Fitness: -45.183613
Particle 16 	Position: (-1.4743, -1.3934) 	 | Velocity :(0.0146, -0.0629) 	 | Fitness: -45.376176
Particle 17 	Position: (-1.6106, -3.2934) 	 | Velocity :(0.0027, 0.0224) 	 | Fitness: -7.758795
Particle 18 	Position: (-1.0407, -1.1714) 	 | Velocity :(0.1717, 0.1274) 	 | Fitness: -42.146412
Particle 19 	Position: (-1.4964, -1.5115) 	 | Velocity :(0.3947, 0.3196) 	 | Fitness: -45.363136


Global best:  	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762 

Particles best: 

Particle 0 	Position: (-1.5131, -1.2851) 	 | Velocity :(0.1869, -0.6003) 	 | Fitness: -45.004218
